family,genus,searched.name,count,score
Boraginaceae,Myosotis,Myosotis.sylvatica,256055,0.36785419
Poaceae,Phragmites,Phragmites.australis,256307,0.436978201
Poaceae,Phragmites,Phragmites.australis,256307,0.436978201
Brassicaceae,Lepidium,Lepidium.draba,257723,0.601809043
Brassicaceae,Lepidium,Lepidium.draba,257723,0.601809043
Poaceae,Hordeum,Hordeum.vulgare,259603,0.604931802
Primulaceae,Lysimachia,Lysimachia.nummularia,260877,0.588757448
Polygonaceae,Rumex,Rumex.acetosa,262889,0.379533709
Lamiaceae,Vitex,Vitex.agnus-castus,263950,0.627846951
Verbenaceae,Vitex,Vitex.agnus-castus,263950,0.627846951
Euphorbiaceae,Euphorbia,Euphorbia.helioscopia,265056,0.708494071
Rubiaceae,Galium,Galium.verum,265083,0.754818048
Pinaceae,Pinus,Pinus.pinea,265434,0.304246131
Caprifoliaceae,Valeriana,Valeriana.officinalis,265449,0.53426114
Valerianaceae,Valeriana,Valeriana.officinalis,265449,0.53426114
Poaceae,Hordeum,Hordeum.murinum,265694,0.554851909
Elaeagnaceae,Elaeagnus,Elaeagnus.angustifolia,267695,0.466426754
Asteraceae,Dittrichia,Dittrichia.viscosa,268563,0.559758774
Asteraceae,Dittrichia,Dittrichia.viscosa,268563,0.559758774
Compositae,Dittrichia,Dittrichia.viscosa,268563,0.559758774
Lamiaceae,Calamintha,Clinopodium.nepeta,268599,0.287263062
Lamiaceae,Calamintha,Clinopodium.nepeta,268599,0.287263062
Lamiaceae,Clinopodium,Clinopodium.nepeta,268599,0.287263062
Lamiaceae,Clinopodium,Clinopodium.nepeta,268599,0.287263062
Caesalpiniaceae,Ceratonia,Ceratonia.siliqua,271248,0.509348635
Fabaceae,Ceratonia,Ceratonia.siliqua,271248,0.509348635
Leguminosae,Ceratonia,Ceratonia.siliqua,271248,0.509348635
Cupressaceae,Juniperus,Juniperus.communis,271766,0.555921177
Geraniaceae,Erodium,Erodium.cicutarium,272852,0.629798483
Rosaceae,Rosa,Rosa.rubiginosa,273045,0.319089222
Lamiaceae,Thymus,Thymus.serpyllum,275256,0.454958886
Geraniaceae,Geranium,Geranium.sanguineum,275899,0.785652723
Convolvulaceae,Calystegia,Calystegia.sepium,276934,0.325997312
Convolvulaceae,Calystegia,Calystegia.sepium,276934,0.325997312
Lamiaceae,Lavandula,Lavandula.stoechas,276936,0.684887744
Urticaceae,Parietaria,Parietaria.judaica,278876,0.476276044
Amaryllidaceae,Narcissus,Narcissus.pseudonarcissus,280103,0.528767282
Amaryllidaceae,Narcissus,Narcissus.pseudonarcissus,280103,0.528767282
Liliaceae,Narcissus,Narcissus.pseudonarcissus,280103,0.528767282
Fabaceae,Vicia,Vicia.cracca,280132,0.511850878
Leguminosae,Vicia,Vicia.cracca,280132,0.511850878
Lamiaceae,Satureja,Satureja.montana,282415,0.440633986
Iridaceae,Iris,Iris.pseudacorus,286209,0.519456869
Iridaceae,Iris,Iris.pseudacorus,286209,0.519456869
Orchidaceae,Anacamptis,Anacamptis.pyramidalis,286282,0.794656536
Caryophyllaceae,Silene,Silene.coronaria,289311,0.414825302
Asparagaceae,Muscari,Muscari.neglectum,291235,0.545205143
Asparagaceae,Muscari,Muscari.neglectum,291235,0.545205143
Asparagaceae,Muscari,Muscari.neglectum,291235,0.545205143
Liliaceae,Muscari,Muscari.neglectum,291235,0.545205143
Euphorbiaceae,Mercurialis,Mercurialis.annua,293027,0.640257037
Adoxaceae,Sambucus,Sambucus.ebulus,297119,0.715313018
Caprifoliaceae,Sambucus,Sambucus.ebulus,297119,0.715313018
Asteraceae,Leucanthemum,Leucanthemum.vulgare,297854,0.412058139
Compositae,Leucanthemum,Leucanthemum.vulgare,297854,0.412058139
Equisetaceae,Equisetum,Equisetum.arvense,299168,0.515188226
Fagaceae,Quercus,Quercus.cerris,301378,0.365842175
Asparagaceae,Ornithogalum,Ornithogalum.umbellatum,301616,0.492348037
Liliaceae,Ornithogalum,Ornithogalum.umbellatum,301616,0.492348037
Asparagaceae,Convallaria,Convallaria.majalis,305309,0.645302359
Liliaceae,Convallaria,Convallaria.majalis,305309,0.645302359
Araceae,Arum,Arum.maculatum,307326,0.553884568
Araceae,Arum,Arum.maculatum,307326,0.553884568
Geraniaceae,Geranium,Geranium.sylvaticum,307552,0.552165454
Lamiaceae,Lamium,Lamium.maculatum,308472,0.636824056
Crassulaceae,Sedum,Sedum.album,310367,0.460704776
Apiaceae,Angelica,Angelica.sylvestris,311091,0.539313953
Apiaceae,Angelica,Angelica.sylvestris,311091,0.539313953
Polygonaceae,Polygonum,Polygonum.aviculare,312489,0.530201294
Asteraceae,Pilosella,Pilosella.aurantiaca,313579,0.579799486
Asteraceae,Pilosella,Pilosella.aurantiaca,313579,0.579799486
Compositae,Pilosella,Pilosella.aurantiaca,313579,0.579799486
Asteraceae,Santolina,Santolina.chamaecyparissus,313921,0.593281872
Asteraceae,Santolina,Santolina.chamaecyparissus,313921,0.593281872
Compositae,Santolina,Santolina.chamaecyparissus,313921,0.593281872
Rosaceae,Rubus,Rubus.idaeus,317923,0.398083547
Cucurbitaceae,Bryonia,Bryonia.cretica,322903,0.494136296
Pinaceae,Pinus,Pinus.halepensis,323927,0.313308166
Rosaceae,Crataegus,Crataegus.azarolus,324286,0.42728655
Rosaceae,Malus,Malus.sylvestris,329072,0.315703817
Geraniaceae,Geranium,Geranium.molle,329481,0.456040731
Asteraceae,Cyanus,Cyanus.montanus,333400,0.435139361
Asteraceae,Cyanus,Cyanus.montanus,333400,0.435139361
Compositae,Cyanus,Cyanus.montanus,333400,0.435139361
Asteraceae,Conyza,Erigeron.sumatrensis,334659,0.216893864
Asteraceae,Conyza,Erigeron.sumatrensis,334659,0.216893864
Asteraceae,Erigeron,Erigeron.sumatrensis,334659,0.216893864
Asteraceae,Erigeron,Erigeron.sumatrensis,334659,0.216893864
Asteraceae,Erigeron,Erigeron.sumatrensis,334659,0.216893864
Compositae,Erigeron,Erigeron.sumatrensis,334659,0.216893864
Asteraceae,Solidago,Solidago.gigantea,336760,0.370849789
Compositae,Solidago,Solidago.gigantea,336760,0.370849789
Oxalidaceae,Oxalis,Oxalis.corniculata,337250,0.489978639
Brassicaceae,Cardamine,Cardamine.flexuosa,338177,0.370545084
Brassicaceae,Cardamine,Cardamine.flexuosa,338177,0.370545084
Brassicaceae,Cardamine,Cardamine.flexuosa,338177,0.370545084
Ericaceae,Calluna,Calluna.vulgaris,338863,0.643282371
Campanulaceae,Campanula,Campanula.persicifolia,341144,0.561522166
Asteraceae,Helichrysum,Helichrysum.italicum,343432,0.55100725
Compositae,Helichrysum,Helichrysum.italicum,343432,0.55100725
Ranunculaceae,Helleborus,Helleborus.foetidus,344848,0.793420634
Primulaceae,Primula,Primula.veris,345283,0.652039692
Caprifoliaceae,Dipsacus,Dipsacus.fullonum,346635,0.636395781
Dipsacaceae,Dipsacus,Dipsacus.fullonum,346635,0.636395781
Poaceae,Triticum,Triticum.aestivum,347806,0.636734834
Lamiaceae,Galeopsis,Galeopsis.tetrahit,348443,0.641692271
Asteraceae,Erigeron,Erigeron.annuus,348657,0.512119612
Asteraceae,Ambrosia,Ambrosia.artemisiifolia,353962,0.627291878
Compositae,Ambrosia,Ambrosia.artemisiifolia,353962,0.627291878
Poaceae,Dactylis,Dactylis.glomerata,354781,0.528304203
Rosaceae,Filipendula,Filipendula.ulmaria,355412,0.720704196
Rubiaceae,Galium,Galium.mollugo,357916,0.40332413
Rubiaceae,Galium,Galium.mollugo,357916,0.40332413
Fabaceae,Cytisus,Cytisus.scoparius,359104,0.485229738
Leguminosae,Cytisus,Cytisus.scoparius,359104,0.485229738
Caryophyllaceae,Silene,Silene.vulgaris,360660,0.710657023
Violaceae,Viola,Viola.tricolor,365425,0.444198729
Asteraceae,Sonchus,Sonchus.oleraceus,365934,0.524983093
Rosaceae,Rubus,Rubus.caesius,368118,0.362078415
Euphorbiaceae,Euphorbia,Euphorbia.peplus,368764,0.673236846
Asteraceae,Centaurea,Centaurea.jacea,370644,0.471631667
Compositae,Centaurea,Centaurea.jacea,370644,0.471631667
Rhamnaceae,Rhamnus,Rhamnus.alaternus,371623,0.501936389
Asteraceae,Senecio,Senecio.vulgaris,378200,0.6267108
Compositae,Senecio,Senecio.vulgaris,378200,0.6267108
Asteraceae,Arctium,Arctium.minus,378767,0.490829586
Compositae,Arctium,Arctium.minus,378767,0.490829586
Cannabaceae,Humulus,Humulus.lupulus,379040,0.668661633
Cannabaceae,Humulus,Humulus.lupulus,379040,0.668661633
Rosaceae,Rubus,Rubus.ulmifolius,384136,0.318684729
Rosaceae,Rubus,Rubus.ulmifolius,384136,0.318684729
Fagaceae,Quercus,Quercus.suber,389433,0.251088583
Asteraceae,Cirsium,Cirsium.arvense,391614,0.616618556
Compositae,Cirsium,Cirsium.arvense,391614,0.616618556
Asteraceae,Tussilago,Tussilago.farfara,391952,0.625370296
Compositae,Tussilago,Tussilago.farfara,391952,0.625370296
Asteraceae,Sonchus,Sonchus.asper,393821,0.534427558
Compositae,Sonchus,Sonchus.asper,393821,0.534427558
Polygonaceae,Rumex,Rumex.crispus,400487,0.383524663
Oleaceae,Fraxinus,Fraxinus.ornus,400694,0.414625876
Adoxaceae,Sambucus,Sambucus.racemosa,403284,0.575325515
Caprifoliaceae,Sambucus,Sambucus.racemosa,403284,0.575325515
Rosaceae,Malus,Malus.sylvestris,408372,0.31482263
Solanaceae,Solanum,Solanum.dulcamara,408685,0.633146466
Solanaceae,Solanum,Solanum.dulcamara,408685,0.633146466
Rosaceae,Potentilla,Potentilla.reptans,410739,0.577147968
Rosaceae,Potentilla,Potentilla.reptans,410739,0.577147968
Asteraceae,Crepis,Crepis.capillaris,411498,0.374252881
Compositae,Crepis,Crepis.capillaris,411498,0.374252881
Brassicaceae,Sinapis,Sinapis.alba,412903,0.486475654
Brassicaceae,Sinapis,Sinapis.alba,412903,0.486475654
Asteraceae,Matricaria,Matricaria.chamomilla,415184,0.431419707
Asteraceae,Matricaria,Matricaria.chamomilla,415184,0.431419707
Compositae,Matricaria,Matricaria.chamomilla,415184,0.431419707
Apiaceae,Conium,Conium.maculatum,415751,0.42372046
Rubiaceae,Galium,Galium.aparine,423626,0.587941294
Anacardiaceae,Pistacia,Pistacia.lentiscus,423867,0.712256259
Polygonaceae,Persicaria,Persicaria.maculosa,423892,0.461334806
Polygonaceae,Persicaria,Persicaria.maculosa,423892,0.461334806
Plantaginaceae,Veronica,Veronica.persica,424843,0.537101058
Scrophulariaceae,Veronica,Veronica.persica,424843,0.537101058
Brassicaceae,Sinapis,Sinapis.arvensis,427208,0.372314951
Plantaginaceae,Linaria,Linaria.vulgaris,429154,0.66025582
Scrophulariaceae,Linaria,Linaria.vulgaris,429154,0.66025582
Ranunculaceae,Nigella,Nigella.damascena,430497,0.685705832
Caryophyllaceae,Stellaria,Stellaria.holostea,432544,0.57508599
Asteraceae,Sonchus,Sonchus.oleraceus,432892,0.520571129
Compositae,Sonchus,Sonchus.oleraceus,432892,0.520571129
Papaveraceae,Papaver,Papaver.rhoeas,435654,0.411159023
Papaveraceae,Papaver,Papaver.rhoeas,435654,0.411159023
Caprifoliaceae,Knautia,Knautia.arvensis,436857,0.428199563
Asteraceae,Achillea,Achillea.nobilis,437967,0.519422423
Compositae,Achillea,Achillea.nobilis,437967,0.519422423
Rosaceae,Fragaria,Fragaria.vesca,446714,0.483814544
Lamiaceae,Salvia,Salvia.pratensis,448209,0.640276682
Salicaceae,Populus,Populus.tremula,451855,0.526843093
Brassicaceae,Cardamine,Cardamine.pratensis,455060,0.763360268
Asteraceae,Arctium,Arctium.lappa,457276,0.422772431
Compositae,Arctium,Arctium.lappa,457276,0.422772431
Amaranthaceae,Amaranthus,Amaranthus.retroflexus,457760,0.539508415
Lamiaceae,Mentha,Mentha.aquatica,462641,0.426173794
Caryophyllaceae,Saponaria,Saponaria.officinalis,462729,0.700439404
Fabaceae,Medicago,Medicago.sativa,463491,0.687247218
Leguminosae,Medicago,Medicago.sativa,463491,0.687247218
Papilionaceae,Medicago,Medicago.sativa,463491,0.687247218
Brassicaceae,Lobularia,Lobularia.maritima,463508,0.692679962
Convolvulaceae,Convolvulus,Convolvulus.arvensis,465486,0.594569013
Asteraceae,Cirsium,Cirsium.vulgare,468499,0.573606457
Compositae,Cirsium,Cirsium.vulgare,468499,0.573606457
Apiaceae,Foeniculum,Foeniculum.vulgare,469236,0.507308893
Apiaceae,Foeniculum,Foeniculum.vulgare,469236,0.507308893
Fabaceae,Trifolium,Trifolium.repens,470984,0.613302993
Leguminosae,Trifolium,Trifolium.repens,470984,0.613302993
Papilionaceae,Trifolium,Trifolium.repens,470984,0.613302993
Euphorbiaceae,Euphorbia,Euphorbia.cyparissias,473776,0.684760691
Poaceae,Cynodon,Cynodon.dactylon,477571,0.326938648
Rosaceae,Prunus,Prunus.cerasus,491758,0.345023338
Pinaceae,Pinus,Pinus.sylvestris,494009,0.364484743
Asteraceae,Hypochaeris,Hypochaeris.radicata,497685,0.381576454
Asteraceae,Hypochaeris,Hypochaeris.radicata,497685,0.381576454
Onagraceae,Epilobium,Epilobium.tetragonum,497946,0.511241202
Rosaceae,Geum,Geum.urbanum,498889,0.523811242
Rosaceae,Geum,Geum.urbanum,498889,0.523811242
Fabaceae,Lotus,Lotus.corniculatus,508911,0.523698911
Leguminosae,Lotus,Lotus.corniculatus,508911,0.523698911
Papilionaceae,Lotus,Lotus.corniculatus,508911,0.523698911
Onagraceae,Epilobium,Epilobium.angustifolium,512579,0.668903994
Onagraceae,Epilobium,Epilobium.angustifolium,512579,0.668903994
Onagraceae,Epilobium,Epilobium.angustifolium,512579,0.668903994
Asteraceae,Cyanus,Cyanus.segetum,514363,0.630699286
Asteraceae,Cyanus,Cyanus.segetum,514363,0.630699286
Compositae,Cyanus,Cyanus.segetum,514363,0.630699286
Clusiaceae,Hypericum,Hypericum.perforatum,514641,0.529011435
Hypericaceae,Hypericum,Hypericum.perforatum,514641,0.529011435
Asteraceae,Cichorium,Cichorium.intybus,514753,0.556398388
Compositae,Cichorium,Cichorium.intybus,514753,0.556398388
Brassicaceae,Capsella,Capsella.bursa-pastoris,518449,0.485841009
Brassicaceae,Raphanus,Raphanus.raphanistrum,523097,0.461934931
Apocynaceae,Vinca,Vinca.major,525046,0.655698909
Fagaceae,Quercus,Quercus.pubescens,530938,0.409366756
Rosaceae,Cydonia,Cydonia.oblonga,531795,0.5105193
Lamiaceae,Thymus,Thymus.vulgaris,537803,0.494487797
Caryophyllaceae,Silene,Silene.dioica,539375,0.701048533
Plantaginaceae,Veronica,Veronica.chamaedrys,541990,0.626674222
Scrophulariaceae,Veronica,Veronica.chamaedrys,541990,0.626674222
Asteraceae,Bellis,Bellis.perennis,550978,0.548498997
Compositae,Bellis,Bellis.perennis,550978,0.548498997
Asteraceae,Eupatorium,Eupatorium.cannabinum,553717,0.708565795
Compositae,Eupatorium,Eupatorium.cannabinum,553717,0.708565795
Oleaceae,Ligustrum,Ligustrum.lucidum,555118,0.429678684
Pinaceae,Picea,Picea.abies,556216,0.408605275
Asteraceae,Erigeron,Erigeron.annuus,557119,0.453335984
Compositae,Erigeron,Erigeron.annuus,557119,0.453335984
Caryophyllaceae,Silene,Silene.latifolia,558133,0.522613847
Rosaceae,Malus,Malus.pumila,559393,0.31100668
Rosaceae,Malus,Malus.pumila,559393,0.31100668
Rosaceae,Malus,Malus.pumila,559393,0.31100668
Rosaceae,Malus,Malus.pumila,559393,0.31100668
Ranunculaceae,Ranunculus,Ranunculus.acris,560366,0.413311381
Lamiaceae,Prunella,Prunella.vulgaris,565698,0.706885551
Lamiaceae,Prunella,Prunella.vulgaris,565698,0.706885551
Fabaceae,Trifolium,Trifolium.pratense,574379,0.626531088
Leguminosae,Trifolium,Trifolium.pratense,574379,0.626531088
Cupressaceae,Thuja,Thuja.occidentalis,575084,0.440733596
Asteraceae,Lactuca,Lactuca.serriola,580923,0.526318799
Compositae,Lactuca,Lactuca.serriola,580923,0.526318799
Cupressaceae,Cupressus,Cupressus.sempervirens,581019,0.353826285
Plantaginaceae,Plantago,Plantago.major,589100,0.643352213
Plantaginaceae,Plantago,Plantago.lanceolata,604469,0.500016002
Boraginaceae,Symphytum,Symphytum.officinale,607090,0.600078309
Salicaceae,Salix,Salix.cinerea,608844,0.328455378
Salicaceae,Salix,Salix.cinerea,608844,0.328455378
Caryophyllaceae,Stellaria,Stellaria.media,608965,0.403862992
Caryophyllaceae,Stellaria,Stellaria.media,608965,0.403862992
Asteraceae,Tanacetum,Tanacetum.vulgare,614973,0.751735932
Compositae,Tanacetum,Tanacetum.vulgare,614973,0.751735932
Ranunculaceae,Clematis,Clematis.vitalba,616816,0.592238028
Lamiaceae,Mentha,Mentha.suaveolens,622597,0.483281402
Urticaceae,Urtica,Urtica.dioica,624979,0.635868015
Asteraceae,Conyza,Erigeron.canadensis,625378,0.233790109
Asteraceae,Conyza,Erigeron.canadensis,625378,0.233790109
Asteraceae,Erigeron,Erigeron.canadensis,625378,0.233790109
Asteraceae,Erigeron,Erigeron.canadensis,625378,0.233790109
Compositae,Erigeron,Erigeron.canadensis,625378,0.233790109
Ranunculaceae,Anemone,Anemone.nemorosa,633812,0.699675114
Ranunculaceae,Anemone,Anemone.nemorosa,633812,0.699675114
Asteraceae,Lapsana,Lapsana.communis,638289,0.604451223
Asteraceae,Lapsana,Lapsana.communis,638289,0.604451223
Compositae,Lapsana,Lapsana.communis,638289,0.604451223
Rosaceae,Prunus,Prunus.armeniaca,642208,0.48296115
Amaranthaceae,Beta,Beta.vulgaris,644427,0.568571677
Chenopodiaceae,Beta,Beta.vulgaris,644427,0.568571677
Salicaceae,Salix,Salix.alba,645972,0.368436883
Ericaceae,Arbutus,Arbutus.unedo,653037,0.590418929
Geraniaceae,Geranium,Geranium.robertianum,653401,0.619344734
Fabaceae,Gleditsia,Gleditsia.triacanthos,655354,0.408065621
Leguminosae,Gleditsia,Gleditsia.triacanthos,655354,0.408065621
Oleaceae,Fraxinus,Fraxinus.angustifolia,656580,0.432985072
Lamiaceae,Lamium,Lamium.purpureum,667602,0.589271333
Hippocastanaceae,Aesculus,Aesculus.hippocastanum,672057,0.600574728
Sapindaceae,Aesculus,Aesculus.hippocastanum,672057,0.600574728
Lamiaceae,Mentha,Mentha.spicata,673503,0.477420944
Moraceae,Ficus,Ficus.carica,676968,0.675099307
Moraceae,Ficus,Ficus.carica,676968,0.675099307
Boraginaceae,Borago,Borago.officinalis,678919,0.753519372
Lytheraceae,Lythrum,Lythrum.salicaria,680938,0.704112103
Lythraceae,Lythrum,Lythrum.salicaria,680938,0.704112103
Solanaceae,Solanum,Solanum.nigrum,682996,0.523236206
Rosaceae,Rosa,Rosa.gallica,695243,0.400101567
Rosaceae,Rosa,Rosa.gallica,695243,0.400101567
Polygonaceae,Rumex,Rumex.obtusifolius,703980,0.545584731
Simaroubaceae,Ailanthus,Ailanthus.altissima,715217,0.525207268
Simaroubaceae,Ailanthus,Ailanthus.altissima,715217,0.525207268
Simarubiaceae,Ailanthus,Ailanthus.altissima,715217,0.525207268
Ulmaceae,Ulmus,Ulmus.minor,724402,0.402086495
Ulmaceae,Ulmus,Ulmus.minor,724402,0.402086495
Ranunculaceae,Ranunculus,Ranunculus.repens,727851,0.460248206
Betulaceae,Alnus,Alnus.glutinosa,736945,0.536630094
Apiaceae,Aegopodium,Aegopodium.podagraria,738060,0.644502691
Brassicaceae,Brassica,Brassica.napus,743537,0.485696883
Asteraceae,Artemisia,Artemisia.vulgaris,745521,0.581614141
Asteraceae,Artemisia,Artemisia.vulgaris,745521,0.581614141
Compositae,Artemisia,Artemisia.vulgaris,745521,0.581614141
Scrophulariaceae,Verbascum,Verbascum.thapsus,747915,0.496276215
Asteraceae,Solidago,Solidago.canadensis,747946,0.464741578
Asteraceae,Solidago,Solidago.canadensis,747946,0.464741578
Asteraceae,Solidago,Solidago.canadensis,747946,0.464741578
Compositae,Solidago,Solidago.canadensis,747946,0.464741578
Vitaceae,Vitis,Vitis.vinifera,749504,0.530241547
Buxaceae,Buxus,Buxus.sempervirens,750224,0.436318974
Plantaginaceae,Digitalis,Digitalis.purpurea,755230,0.645555444
Plantaginaceae,Digitalis,Digitalis.purpurea,755230,0.645555444
Scrophulariaceae,Digitalis,Digitalis.purpurea,755230,0.645555444
Apiaceae,Anthriscus,Anthriscus.sylvestris,760671,0.529094667
Asteraceae,Achillea,Achillea.millefolium,782004,0.534222597
Compositae,Achillea,Achillea.millefolium,782004,0.534222597
Rosaceae,Pyrus,Pyrus.communis,789784,0.477064183
Rosaceae,Eriobotrya,Eriobotrya.japonica,795207,0.618237819
Apiaceae,Heracleum,Heracleum.sphondylium,797113,0.579772933
Malvaceae,Malva,Malva.sylvestris,805585,0.52597746
Lamiaceae,Ajuga,Ajuga.reptans,816809,0.671624909
Rosaceae,Rosa,Rosa.canina,822278,0.346477315
Rosaceae,Rosa,Rosa.canina,822278,0.346477315
Boraginaceae,Echium,Echium.vulgare,836063,0.700627789
Malvaceae,Tilia,Tilia.platyphyllos,836874,0.381289316
Malvaceae,Tilia,Tilia.platyphyllos,836874,0.381289316
Tiliaceae,Tilia,Tilia.platyphyllos,836874,0.381289316
Portulacaceae,Portulaca,Portulaca.oleracea,847003,0.6190078
Portulacaceae,Portulaca,Portulaca.oleracea,847003,0.6190078
Talinaceae,Portulaca,Portulaca.oleracea,847003,0.6190078
Rosaceae,Sorbus,Sorbus.aucuparia,863462,0.648938071
Rosaceae,Prunus,Prunus.persica,898945,0.516345302
Betulaceae,Betula,Betula.pendula,906431,0.451581237
Celastraceae,Euonymus,Euonymus.europaeus,910548,0.573047134
Ranunculaceae,Ficaria,Ficaria.verna,915812,0.69587882
Ranunculaceae,Ficaria,Ficaria.verna,915812,0.69587882
Ranunculaceae,Ficaria,Ficaria.verna,915812,0.69587882
Lamiaceae,Melissa,Melissa.officinalis,920168,0.619122564
Lamiaceae,Origanum,Origanum.vulgare,921911,0.577100013
Fabaceae,Robinia,Robinia.pseudoacacia,922267,0.451443268
Leguminosae,Robinia,Robinia.pseudoacacia,922267,0.451443268
Papilionaceae,Robinia,Robinia.pseudoacacia,922267,0.451443268
Lamiaceae,Rosmarinus,Rosmarinus.officinalis,922409,0.671713061
Oleaceae,Olea,Olea.europaea,939651,0.527126571
Aceraceae,Acer,Acer.campestre,941675,0.64410196
Sapindaceae,Acer,Acer.campestre,941675,0.64410196
Cannabaceae,Cannabis,Cannabis.sativa,952799,0.708129713
Apiaceae,Daucus,Daucus.carota,958026,0.477677313
Rosaceae,Prunus,Prunus.padus,959194,0.608411717
